"","FiscalYear","Ccode","Dcode","Dname","Dtype","TotalExp_C","K12ADA_C","TotalExp_K12_C","TotalExp_C_16","TotalExp_K12_C_16"
"5290",2008,29,66340,"Nevada City Elementary","Elementary",9077678.66,1131.46,8022.97797535927,10119257.15,8943.54
"5291",2008,29,66357,"Nevada Joint Union High","High School",31008834,3545.63,8745.64858713402,34566806.88,9749.13
"5292",2008,29,66373,"Pleasant Ridge Union Elementary","Elementary",12544406.86,1596.53,7857.29479558793,13983759.9,8758.85
"5293",2008,29,66381,"Pleasant Valley Elementary","Elementary",4531846,531.95,8519.30820565843,5051832.83,9496.82
"5294",2008,29,66399,"Ready Springs Union Elementary","Elementary",2025219.97,220.56,9182.17251541531,2257594.97,10235.74
"5295",2008,29,66407,"Union Hill Elementary","Elementary",5221963.03,687.26,7598.23506387684,5821134.31,8470.06
"5296",2008,29,66415,"Twin Ridges Elementary","Elementary",1514061.73,88.33,17140.9683006906,1687786.11,19107.73
"5297",2008,30,66423,"Anaheim Elementary","Elementary",165840030.21,18576.11,8927.59733927071,184868618.32,9951.96
"5298",2008,30,66431,"Anaheim Union High","High School",266342830.39,31311.26,8506.29551126336,296903172.24,9482.31
"5299",2008,30,66449,"Brea-Olinda Unified","Unified",44038912.76,5731.61,7683.51523568421,49091964.97,8565.13
"5300",2008,30,66456,"Buena Park Elementary","Elementary",44478973.01,5355.61,8305.11799963029,49582518.01,9258.05
"5301",2008,30,66464,"Capistrano Unified","Unified",377794975.51,49620.43,7613.69813824669,421143405.75,8487.3
"5302",2008,30,66472,"Centralia Elementary","Elementary",37602902.13,4607.55,8161.14901194778,41917482.49,9097.56
"5303",2008,30,66480,"Cypress Elementary","Elementary",30790288.13,3989.53,7717.77330412354,34323184.92,8603.32
"5304",2008,30,66498,"Fountain Valley Elementary","Elementary",45356190.15,5973.64,7592.72238534629,50560387.59,8463.92
"5305",2008,30,66506,"Fullerton Elementary","Elementary",104203705.51,13109.54,7948.69274665625,116160103.43,8860.73
"5306",2008,30,66514,"Fullerton Joint Union High","High School",126784034.87,14485.2,8752.66029257449,141331313.81,9756.95
"5307",2008,30,66522,"Garden Grove Unified","Unified",393450176.78,46500.22,8461.25409256128,438594894.54,9432.1
"5308",2008,30,66530,"Huntington Beach City Elementary","Elementary",49468482.5,6498.45,7612.35102216682,55144526.92,8485.8
"5309",2008,30,66548,"Huntington Beach Union High","High School",132117129.02,15295.82,8637.46625025661,147276330.5,9628.53
"5310",2008,30,66555,"Laguna Beach Unified","Unified",35796557.62,2800.39,12782.7044161706,39903876.88,14249.4
"5311",2008,30,66563,"La Habra City Elementary","Elementary",45654787.32,5449.83,8377.2865061846,50893245.99,9338.5
"5312",2008,30,66589,"Magnolia Elementary","Elementary",50610459.5,6121.22,8268.0347218365,56417535.07,9216.71
"5313",2008,30,66597,"Newport-Mesa Unified","Unified",219283069.28,20543.11,10674.2878405461,244443744.9,11899.06
"5314",2008,30,66613,"Ocean View Elementary","Elementary",74816800.23,9215.56,8118.52998949603,83401326.38,9050.06
"5315",2008,30,66621,"Orange Unified","Unified",214275182.25,28011.87,7649.44226322627,238861249.8,8527.14
"5316",2008,30,66647,"Placentia-Yorba Linda Unified","Unified",201436028.1,25053.78,8040.1451637238,224548923.13,8962.68
"5317",2008,30,66670,"Santa Ana Unified","Unified",459737592.82,52462.31,8763.19767124246,512488169.88,9768.69
"5318",2008,30,66696,"Savanna Elementary","Elementary",19243647.48,2359.93,8154.32978096808,21451675.55,9089.96
"5319",2008,30,66746,"Westminster Elementary","Elementary",80504248.89,9598.41,8387.24839739082,89741356.43,9349.61
"5320",2008,30,73635,"Saddleback Valley Unified","Unified",242062229.6,31634.58,7651.82371948671,269836600.23,8529.8
"5321",2008,30,73643,"Tustin Unified","Unified",153676509.58,20870.84,7363.21631424514,171309447.78,8208.08
"5322",2008,30,73650,"Irvine Unified","Unified",203816771.93,25823.47,7892.69497592694,227202834.98,8798.31
"5323",2008,30,73924,"Los Alamitos Unified","Unified",67835189.44,9181.51,7388.23891059314,75618641.23,8235.97
"5324",2008,31,66761,"Ackerman Elementary","Elementary",3036932.17,485.26,6258.36081688167,3385391.65,6976.45
"5325",2008,31,66779,"Alta-Dutch Flat Union Elementary","Elementary",1038048.31,116.94,8876.75996237387,1157154.62,9895.28
"5326",2008,31,66787,"Auburn Union Elementary","Elementary",15568654.83,2029.76,7670.19491466971,17355011.96,8550.28
"5327",2008,31,66795,"Colfax Elementary","Elementary",3191382.36,368.99,8648.96707227838,3557563.55,9641.35
"5328",2008,31,66803,"Dry Creek Joint Elementary","Elementary",49490197.87,7045.56,7024.31004348838,55168733.92,7830.28
"5329",2008,31,66829,"Eureka Union Elementary","Elementary",27404658.79,3601.89,7608.41080377246,30549086.37,8481.4
"5330",2008,31,66837,"Foresthill Union Elementary","Elementary",3992740.23,504.94,7907.35578484572,4450869.72,8814.65
"5331",2008,31,66845,"Loomis Union Elementary","Elementary",16345369.62,2194.92,7446.90905363293,18220847.49,8301.37
"5332",2008,31,66852,"Newcastle Elementary","Elementary",2420030.57,191.61,12629.9805333751,2697706.38,14079.15
"5333",2008,31,66886,"Placer Hills Union Elementary","Elementary",8039033.88,1095.56,7337.8307714776,8961437.62,8179.78
"5334",2008,31,66894,"Placer Union High","High School",34359888.14,4151.52,8276.45974004702,38302363.05,9226.11
"5335",2008,31,66910,"Roseville City Elementary","Elementary",62257186.61,8967.67,6942.40383622502,69400614.89,7738.98
"5336",2008,31,66928,"Roseville Joint Union High","High School",70368062.11,8880.37,7924.00115197903,78442137.28,8833.21
"5337",2008,31,66944,"Tahoe-Truckee Joint Unified","Unified",43392567.22,3826.28,11340.6669715755,48371457.35,12641.9
"5338",2008,31,66951,"Western Placer Unified","Unified",46247080.87,6066.82,7622.95253032066,51553499.66,8497.61
"5339",2008,31,75085,"Rocklin Unified","Unified",73412641,9925.84,7396.11367904379,81836053.04,8244.75
"5340",2008,32,66969,"Plumas Unified","Unified",22680742.26,2132.06,10637.9474592647,25283144.72,11858.55
"5341",2008,33,66977,"Alvord Unified","Unified",159031338.79,18908.11,8410.74749353584,177278693.42,9375.8
"5342",2008,33,66985,"Banning Unified","Unified",41490508.12,4354.43,9528.34426549514,46251154.8,10621.63
"5343",2008,33,66993,"Beaumont Unified","Unified",57215778.34,7660.1,7469.32524901764,63780752.3,8326.36
"5344",2008,33,67033,"Corona-Norco Unified","Unified",371603033.56,49826.83,7457.89032856395,414240996.53,8313.61
"5345",2008,33,67041,"Desert Center Unified","Unified",668527.26,17.25,38755.2034782609,745234.49,43202
"5346",2008,33,67058,"Desert Sands Unified","Unified",210903727.01,25516.97,8265.23396038009,235102951.69,9213.59
"5347",2008,33,67082,"Hemet Unified","Unified",176939368.35,21552.3,8209.76732645704,197241501.42,9151.76
"5348",2008,33,67090,"Jurupa Unified","Unified",159549246.32,19364.63,8239.20964769273,177856025.98,9184.58
"5349",2008,33,67116,"Menifee Union Elementary","Elementary",60091452.61,8307.71,7233.21500269027,66986383.22,8063.16
"5350",2008,33,67124,"Moreno Valley Unified","Unified",270111432.97,33835.8,7983.00713947949,301104186.62,8898.98
"5351",2008,33,67157,"Nuview Union Elementary","Elementary",12299608.98,1514.1,8123.37955220923,13710873.76,9055.46
"5352",2008,33,67173,"Palm Springs Unified","Unified",193777649.56,22593.65,8576.6420901448,216011817.48,9560.73
"5353",2008,33,67181,"Palo Verde Unified","Unified",27420797.61,3357.14,8167.90411183329,30567076.97,9105.09
"5354",2008,33,67199,"Perris Elementary","Elementary",45758654.57,5464.36,8374.01901961071,51009031.03,9334.86
"5355",2008,33,67207,"Perris Union High","High School",76254627.9,8714.15,8750.66735137679,85004131.29,9754.72
"5356",2008,33,67215,"Riverside Unified","Unified",326036006.03,40600.72,8030.30108899546,363445579.95,8951.7
"5357",2008,33,67231,"Romoland Elementary","Elementary",19620319.83,2646.68,7413.18173334139,21871567.52,8263.77
"5358",2008,33,67249,"San Jacinto Unified","Unified",67297729.96,8175.23,8231.9066203642,75019513.31,9176.44
"5359",2008,33,73676,"Coachella Valley Unified","Unified",160413843.84,17221.38,9314.80774711434,178819827.96,10383.59
"5360",2008,33,75176,"Lake Elsinore Unified","Unified",162745692.51,20700.47,7861.93224163509,181419234.39,8764.02
"5361",2008,33,75192,"Temecula Valley Unified","Unified",207980189.14,27489.1,7565.91482223863,231843965.27,8434.03
"5362",2008,33,75200,"Murrieta Valley Unified","Unified",153398584.43,20404.62,7517.83588373613,170999633.32,8380.44
"5363",2008,33,75242,"Val Verde Unified","Unified",141802751.3,18298.39,7749.46600766516,158073287.09,8638.64
"5364",2008,34,67280,"Arcohe Union Elementary","Elementary",3578022.1,453.9,7882.84225600353,3988566.58,8787.32
"5365",2008,34,67314,"Elk Grove Unified","Unified",480540720.3,58345.88,8236.06945854617,535678261.13,9181.08
"5366",2008,34,67322,"Elverta Joint Elementary","Elementary",2272776.92,280.09,8114.45221178907,2533556.76,9045.51
"5367",2008,34,67330,"Folsom-Cordova Unified","Unified",140960029.62,18118.86,7779.74053665628,157133871.01,8672.39
"5368",2008,34,67348,"Galt Joint Union Elementary","Elementary",32657126.47,4025.74,8112.08038025307,36404225.45,9042.87
"5369",2008,34,67355,"Galt Joint Union High","High School",18045837.91,2152.92,8382.02901640563,20116428.56,9343.79
"5370",2008,34,67413,"River Delta Joint Unified","Unified",19255687.52,1976.71,9741.2809769769,21465097.07,10859
"5371",2008,34,67421,"Robla Elementary","Elementary",17202764.69,1847.8,9309.86291265288,19176620.6,10378.08
"5372",2008,34,67439,"Sacramento City Unified","Unified",386059595.46,41758.49,9245.05640553574,430356313.32,10305.84
"5373",2008,34,67447,"San Juan Unified","Unified",347927916.59,39872.94,8725.91578624501,387849381.93,9727.13
"5374",2008,34,73973,"Center Joint Unified","Unified",39395822.98,4864.99,8097.8219852456,43916124.19,9026.97
"5375",2008,34,75283,"Natomas Unified","Unified",79673726.45,10007.06,7961.75164833628,88815539.33,8875.29
"5376",2008,34,76505,"Twin Rivers Unified","Unified",250517567.73,25831.31,9698.21382384401,279262109.11,10810.99
"5377",2008,35,67454,"Bitterwater-Tully Union Elementary","Elementary",351776.04,27.09,12985.4573643411,392139.04,14475.42
"5378",2008,35,67462,"Cienega Union Elementary","Elementary",265212.72,27.07,9797.29294421869,295643.39,10921.44
"5379",2008,35,67470,"Hollister Elementary","Elementary",45157949.27,5461.37,8268.61195450958,50339400.43,9217.36
"5380",2008,35,67488,"Jefferson Elementary","Elementary",200567.96,22.31,8990.04751232631,223581.25,10021.57
"5381",2008,35,67504,"North County Joint Union Elementary","Elementary",4607679.4,655.99,7024.00859769204,5136367.4,7829.95
"5382",2008,35,67520,"Panoche Elementary","Elementary",154518.03,12.23,12634.3442354865,172247.52,14084.02
"5383",2008,35,67538,"San Benito High","High School",25108401.01,2868.4,8753.45175359085,27989354.54,9757.83
"5384",2008,35,67553,"Southside Elementary","Elementary",1641012.17,229.33,7155.68032965595,1829302.93,7976.73
"5385",2008,35,67561,"Tres Pinos Union Elementary","Elementary",1056646.88,132.35,7983.73162070268,1177887.2,8899.79
"5386",2008,35,67579,"Willow Grove Union Elementary","Elementary",287308.9,25.86,11110.1662799691,320274.9,12384.95
"5387",2008,35,75259,"Aromas/San Juan Unified","Unified",9677987.46,1177.46,8219.37684507329,10788445.75,9162.47
"5388",2008,36,67587,"Adelanto Elementary","Elementary",58957163.62,7846.82,7513.51039274509,65721945.21,8375.62
"5389",2008,36,67595,"Alta Loma Elementary","Elementary",46161056.2,6375.05,7240.89320083764,51457604.47,8071.72
"5390",2008,36,67611,"Barstow Unified","Unified",50050222.6,6144.36,8145.71779648328,55793016.24,9080.36
"5391",2008,36,67637,"Bear Valley Unified","Unified",22664060.92,2862.05,7918.8207473664,25264549.35,8827.43
"5392",2008,36,67645,"Central Elementary","Elementary",31721038.78,4680.08,6777.88387805337,35360730.48,7555.58
"5393",2008,36,67652,"Chaffey Joint Union High","High School",189126819.68,23570.15,8023.99728809532,210827348.49,8944.68
"5394",2008,36,67678,"Chino Valley Unified","Unified",244164944,31221.08,7820.51562598091,272180581.39,8717.85
"5395",2008,36,67686,"Colton Joint Unified","Unified",186859107.2,22579.13,8275.74433558777,208299437.27,9225.31
"5396",2008,36,67694,"Cucamonga Elementary","Elementary",20137247.01,2648,7604.70053247734,22447807.24,8477.27
"5397",2008,36,67702,"Etiwanda Elementary","Elementary",82857486.75,12160.38,6813.72512618849,92364606.26,7595.54
"5398",2008,36,67710,"Fontana Unified","Unified",320492848.01,38858.93,8247.59837725846,357266396.53,9193.93
"5399",2008,36,67736,"Helendale Elementary","Elementary",5064117.97,591.15,8566.55327750994,5645178.01,9549.48
"5400",2008,36,67777,"Morongo Unified","Unified",75833392.17,8949.24,8473.72426820602,84534562.71,9446
"5401",2008,36,67785,"Mountain View Elementary","Elementary",20412180.95,2840.67,7185.69244227594,22754287.28,8010.18
"5402",2008,36,67793,"Mt. Baldy Joint Elementary","Elementary",900493.95,101.4,8880.61094674556,1003817.19,9899.58
"5403",2008,36,67801,"Needles Unified","Unified",10869265.98,956.43,11364.4134751106,12116412.31,12668.37
"5404",2008,36,67819,"Ontario-Montclair Elementary","Elementary",202416448.72,22201.05,9117.42682080352,225641837.82,10163.57
"5405",2008,36,67827,"Oro Grande Elementary","Elementary",1778624.38,103.43,17196.4070385768,1982704.85,19169.53
"5406",2008,36,67843,"Redlands Unified","Unified",156466299.17,20211.29,7741.52956936445,174419339.56,8629.8
"5407",2008,36,67850,"Rialto Unified","Unified",216383824.28,25523.06,8477.97342011499,241211838.73,9450.74
"5408",2008,36,67868,"Rim of The World Unified","Unified",36665282.36,4495.75,8155.54298170494,40872279.64,9091.32
"5409",2008,36,67876,"San Bernardino City Unified","Unified",502881094.11,49005.38,10261.7527730629,560581983.32,11439.19
"5410",2008,36,67892,"Trona Joint Unified","Unified",4407694.7,311.33,14157.6292037388,4913436.33,15782.08
"5411",2008,36,67918,"Victor Elementary","Elementary",78368861.59,11004.5,7121.52861011404,87360953.46,7938.66
"5412",2008,36,67934,"Victor Valley Union High","High School",86260851.32,9639.36,8948.81520349899,96158475,9975.61
"5413",2008,36,67959,"Yucaipa-Calimesa Joint Unified","Unified",71686730.29,9145.3,7838.64173837928,79912110.27,8738.05
"5414",2008,36,73858,"Baker Valley Unified","Unified",2888811.92,198.28,14569.3560621344,3220275.99,16241.05
"5415",2008,36,73890,"Silver Valley Unified","Unified",25893971.12,2414.26,10725.4277169816,28865061.46,11956.07
"5416",2008,36,73957,"Snowline Joint Unified","Unified",62318858.44,8352.18,7461.38833693718,69469362.98,8317.51
"5417",2008,36,75044,"Hesperia Unified","Unified",153010483.21,19775.62,7737.32925743921,170567001.13,8625.12
"5418",2008,36,75051,"Lucerne Valley Unified","Unified",8899127.28,987.95,9007.6696998836,9920218.67,10041.22
"5419",2008,36,75069,"Upland Unified","Unified",87101389.25,11577.55,7523.30063355373,97095456.77,8386.53
"5420",2008,36,75077,"Apple Valley Unified","Unified",99910694.39,13411.37,7449.70084264322,111374509.54,8304.48
"5421",2008,37,67967,"Alpine Union Elementary","Elementary",17175655.77,2003.23,8573.98090583707,19146401.19,9557.76
"5422",2008,37,67975,"Bonsall Union Elementary","Elementary",13646187.89,1702.98,8013.12281412583,15211959.97,8932.55
"5423",2008,37,67983,"Borrego Springs Unified","Unified",5613577.36,445.57,12598.6429966111,6257682.71,14044.22
"5424",2008,37,67991,"Cajon Valley Union Elementary","Elementary",128441300.68,15294.23,8398.02335129,143178735.33,9361.62
"5425",2008,37,68007,"Cardiff Elementary","Elementary",7080516.4,709.54,9979.02359275023,7892939.25,11124.02
"5426",2008,37,68023,"Chula Vista Elementary","Elementary",179246791.9,21873.42,8194.73095199562,199813680.18,9135
"5427",2008,37,68031,"Coronado Unified","Unified",25193693.3,2928.01,8604.37406293011,28084433.32,9591.65
"5428",2008,37,68049,"Dehesa Elementary","Elementary",1749344.54,157.33,11118.9508676031,1950065.42,12394.75
"5429",2008,37,68056,"Del Mar Union Elementary","Elementary",39154883.39,4153.81,9426.25767427976,43647539.04,10507.83
"5430",2008,37,68080,"Encinitas Union Elementary","Elementary",47909106.01,5361.91,8935.08209015071,53406226.6,9960.3
"5431",2008,37,68098,"Escondido Union Elementary","Elementary",139837531.73,17417.29,8028.66184865728,155882577.01,8949.88
"5432",2008,37,68106,"Escondido Union High","High School",64575002.35,7754.37,8327.5626969051,71984378.24,9283.07
"5433",2008,37,68114,"Fallbrook Union Elementary","Elementary",47656713.58,5402.35,8821.478352939,53124874.51,9833.66
"5434",2008,37,68122,"Fallbrook Union High","High School",27216841.78,2762.18,9853.3918064717,30339719.12,10983.98
"5435",2008,37,68130,"Grossmont Union High","High School",173589064.82,18972.01,9149.74558942358,193506781.98,10199.59
"5436",2008,37,68155,"Jamul-Dulzura Union Elementary","Elementary",7946654.77,905.84,8772.6913914157,8858458.88,9779.28
"5437",2008,37,68163,"Julian Union Elementary","Elementary",5302426.68,357.86,14817.0420834963,5910830.41,16517.16
"5438",2008,37,68171,"Julian Union High","High School",3802893.01,173.01,21980.7699554939,4239239.32,24502.86
"5439",2008,37,68189,"Lakeside Union Elementary","Elementary",32971504.9,3915.86,8419.99073000567,36754675.86,9386.11
"5440",2008,37,68197,"La Mesa-Spring Valley","Elementary",106328710.84,12235.08,8690.47941165893,118528933.19,9687.63
"5441",2008,37,68205,"Lemon Grove Elementary","Elementary",29585945.72,3716.27,7961.19380992231,32980655.52,8874.67
"5442",2008,37,68213,"Mountain Empire Unified","Unified",14734524.67,1506.03,9783.68602883077,16425173.19,10906.27
"5443",2008,37,68221,"National Elementary","Elementary",47004874.64,5470.67,8592.1604922249,52398243.16,9578.03
"5444",2008,37,68296,"Poway Unified","Unified",255360086.62,32332.28,7897.99193313927,284660261.63,8804.21
